,primary_title,runtime_minutes,genres_x,release_date,production_budget,domestic_gross,worldwide_gross,total_profit,content_rating,directors,actors
580,Charlie St. Cloud,99.0,"Drama,Fantasy,Romance","Jul 30, 2010",44000000,31206263,48478084,4478084,PG-13,Burr Steers,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew, Donal Logue, Kim Basinger, Ray Liotta, Dave Franco, Matt Ward, Miles Chalmers, Jesse Wheeler, Desiree Zurowski, Adrian Hough, Jill Teed, Valerie Tan, Valerie Tian, Grace Sherman, Brenna O'Brien, Tegan Moss, Julia Maxwell, Paul Chevreau, Paul Duchart, Renu Bakshi, Darren Dolynski, Sophie Stukas, Marci T. House, Ted Whittall, Natasha Denis, D. Neil Mark, Rolfe Kent"
581,Martha Marcy May Marlene,102.0,"Drama,Mystery,Thriller","Oct 21, 2011",1000000,2981038,5438911,4438911,R,Sean Durkin,"Elizabeth Olsen, Sarah Paulson, John Hawkes, Hugh Dancy, Brady Corbet, Christopher Abbott, Maria Dizzia, Julia Garner, Louisa Krause, Adam Thompson, Lauren Molina, Louisa Braden Johnson, Tobias Segal, Gregg Burton, Allen McCullough"
582,The Spectacular Now,95.0,"Comedy,Drama,Romance","Aug 2, 2013",2500000,6852971,6916951,4416951,R,James Ponsoldt,"Miles Teller, Shailene Woodley, Brie Larson, Mary Elizabeth Winstead, Jennifer Jason Leigh, Kyle Chandler, Andre Royo, Dayo Okeniyi, Bob Odenkirk"
583,October Baby,107.0,Drama,"Mar 23, 2012",1000000,5355847,5391992,4391992,PG-13,"Jon Erwin, Andrew Erwin","Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price, Colleen Trusler, Don Sandley, Austin Johnson, Amisho Lewis, Mary Wheeler, Cory Winston, Lance E. Nichols, Rhett Hendrix, Chris Sligh, Joy Brunson, Diego Montiel, Robert Amaya, Walter Jordan, Tracy Miller, Maria Atchison, Jasmine Guy, Shari Rigby, Tom Clark, Rodney L. Clark, Tawney Stephens, Lilly Raffield, Brian Gall, Jon Walden"
584,The Darkest Minds,104.0,"Action,Adventure,Drama","Aug 3, 2018",34000000,12695691,38361428,4361428,PG-13,Jennifer Yuh Nelson,"Amandla Stenberg, Bradley Whitford, Harris Dickinson, Patrick Gibson, Skylan Brooks, Miya Cech, Mark O'Brien (IX), Gwendoline Christie, Wallace Langham, Wade Williams, Golden Brooks, Peyton Wich, Catherine Dyer, Lidya Jewett, Kaleigh Rivera, Drew Scheid, Sammi Rotibi, Allie McCulloch, Ashley Windham, Kassidy Slaughter, Charles Green, Jordan Salmon, Melissa Collazo, Faye Foley, Carson Holmes, Audrey Hope, Izabella Dzmitryieu, Kami King, Claire McReynolds, Deja Dee, Morgan Gao, Morgan Marie, Grace DeAmicis, Rae Jordan, John Crow, Jasmine Bolton, Lauren Frandsen, Jordan Lane Price, Kinsey Kunkel, Tyler Stormant, Gage Lawson, Clifford Gay, Larkin Campbell, Markus vonWismar, McCarrie McCausland, Camden Haydon, Kara Brooke, Hannah Grayce, Gabe Bowles, Isabella Goodwin, Renah Gallagher, Berglind Jonsdottir, Xander Call, Blake Bertrand, Meredith Grace Dabney, Ethan Stormant, Emma Faith, Ella Myers, Shannon Mosley, Jacob Evans, Jordan Ellizabeth Kennedy, Lyric Jefferson, JB Blaine, Maiya Boyd, Gianni Biasetti Jr., Kevin Schell, Ivylyn Nickel, Connor Murdock, Meredith Fullenwider, Bob Gilliam, Darren Alford, Heaven Hightower, William Walker, Sierra D. Jones, Chris Schmidt Jr., Channing O'Halloran, Lexston Bearss, Ashlyn Woods, Bella Noelle Winkowski, Jordan Britt, Isabella Holcomb, Isaac Tillman, Ahmed Zakzouk, Kymberlee Nitzband, Mary Murdock"
585,Bug,95.0,"Drama,Mystery,Thriller","May 25, 2007",4000000,7006708,8302995,4302995,PG,Jeannot Szwarc,"Bradford Dillman, Joanna Miles, Richard Gilliland, Jamie Smith Jackson, Alan Fudge, Jesse Vint, Patty McCormack, Brenden Dilon, Frederic Downs, James Greene, Jim Poyner, Sam Jarvis, Bard Stevens, William Castle, Patricia McCormack, Brendan Dillon, Fred Downs"
586,Bug,95.0,"Drama,Mystery,Thriller","May 25, 2007",4000000,7006708,8302995,4302995,R,William Friedkin,"Ashley Judd, Michael Shannon, Brian F. O'Byrne, Harry Connick Jr., Lynn Collins, Neil Bergeron, Bob Neill"
587,Let There Be Light,52.0,"Biography,Documentary,Drama","Oct 27, 2017",3000000,7233471,7241309,4241309,PG-13,Kevin Sorbo,"Kevin Sorbo, Sam Sorbo, Daniel Roebuck, Donielle Artese, Gary Grubbs, Michael Franzese, Dionne Warwick, Travis Tritt, Joe Herrera, Leander Suleiman"
588,Dear White People,108.0,"Comedy,Drama,Romance","Oct 17, 2014",1250000,4404154,5403771,4153771,R,Justin Simien,"Tyler James Williams, Tessa Thompson, Brandon Bell, Dennis Haysbert, Teyonah Parris, Kyle Gallner, Malcolm Barrett, Brittany Curran, Brandon Alter, Peter Syvertsen, Kate Gaulke, Brian James, Keith Myers, Bryan Porter, Terry Hempleman, Naomi Ko, Ashley Blaine Featherson, Jemar Michael, Courtney Sauls, Casey Millard, Avery Bilz, Baratunde Thurston, Craig Stepp, Michelle Wong, Nia Jervier"
589,Mustang,97.0,Drama,"Nov 20, 2015",1400000,845464,5552584,4152584,PG-13,Deniz Gamze Ergüven,"Günes Sensoy, Ayberk Pekcan, Bahar Kerimoglu, Burak Yigit, Suzanne Marrot, Aynur Komecoglu, Serife Kara, Serif Erol, Sevval Aydin, Erol Afsin, Enes Surum, Aziz Komecoglu, Kadir Celebi, Muzeyyen Celebi, Aykut Karatay, Ercan Koksal, Serpil Ucar, Huseyin Baysal, Seril Reis"
590,All Saints,108.0,Drama,"Aug 25, 2017",2000000,5802208,5941994,3941994,PG,Steve Gomer,"John Corbett, Cara Buono, Barry Corbin, Chonda Pierce, Nelson Lee, Gregory Alan Williams, Myles Moore"
591,Loving,105.0,"Drama,Romance","Nov 4, 2016",9000000,7710234,12898064,3898064,PG-13,Jeff Nichols,"Joel Edgerton, Ruth Negga, Marton Csokas, Nick Kroll, Michael Shannon, Jon Bass (II), Terri Abney, Alano Miller, Will Dalton, Dean Mumford, Chris Greene, Benjamin Booker, Justin Robinson, Dennis Williams, Keith Tyree, Sharon Blackwood, Rebecca Turner, Christopher Mann, Bill Camp, Mike Shiflett, Winter Lee Holland, Karen Vicks, Lance Lemon, Marquis Adonis Hazelwood, Greg Cooper, Michael Abbott Jr., Robert Haulbrook, Bridget Gethins, Dave Jensen, Andrene Ward-Hammond, Jevin Crochrell, Jordan Williams, Jr., Georgia Crawford, Coley Campany, Brenan Young, Dalyn M. Cleckley, Quinn McPherson, DL Hopkins, Terry Menefee Gau, Matt Malloy, A. Smith Harrison, Coby Batty, Jennifer Joyner, Scott Wichmann, Keith Flippen"
592,Animal Kingdom,113.0,"Crime,Drama","Aug 13, 2010",4200000,1044039,8078683,3878683,R,David Michôd,"Ben Mendelsohn, Joel Edgerton, Guy Pearce, Luke Ford, Jacki Weaver, Sullivan Stapleton, James Frecheville, Dan Wylie, Dan Wyllie, Anthony Hayes, Laura Wheelwright, Mirrah Foulkes, Justin Rosniak, Susan Prior, Clayton Jacobson, Anna Lise Phillips, Tim Phillipps, Josh Helman, Kieran Darcy-Smith, Jack Heanly, Andy McPhee, Christina Azucena, Jacquie Brennan, Ben Ouwehand, Anthony Ahern, Bryce Lindemann, Paul Smits, Michael Vice, Chris Weir, Sarah Nguyen, Lucia Cai, Ann Michôd, Michael Cody, Bert Labonte, Paul James Saunders, Dom Phelan, Brenda Palmer, Tom Noble, Daniel Roche, David Michôd"
593,Brick,93.0,"Drama,Family,Romance","Mar 31, 2006",450000,2075743,4243996,3793996,R,Rian Johnson,"Joseph Gordon-Levitt, Lukas Haas, Nora Zehetner, Noah Segan, Noah Fleiss, Emilie De Ravin, Matt O'Leary, Meagan Good, Richard Roundtree, Lucas Babin, Brian J. White, Jonathan Cauff, Reedy Gibbs, Tracy Wilcoxen, Ari Velkom, Cody Lightning, McJoel Hamilton"
594,We Need to Talk About Kevin,112.0,"Drama,Mystery,Thriller","Jan 13, 2012",7000000,1738692,10765283,3765283,R,Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller, Ashley Gerasimovich, Ursula Parker, Jasper Newell, Siobhan Fallon Hogan, Rocky Duer, Polly Adams, Alex Manette"
595,Sleight,89.0,"Action,Drama,Sci-Fi","Apr 28, 2017",250000,3930990,3934450,3684450,R,J.D. Dillard,"Jacob Latimore, Storm Reid, Seychelle Gabriel, Dulé Hill, Sasheer Zamata, Cameron Esposito, Michael Villar"
596,Safety Not Guaranteed,86.0,"Comedy,Drama,Romance","Jun 8, 2012",750000,4010957,4422318,3672318,R,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson (XVI), Karan Soni, Jenica Bergere, Kristen Bell, Mary Lynn Rajskub, Jeff Garlin, William Hall Jr., David Leo Schultz, Basil Harris, Alice Zhang Hung, Hassan ""Christos"" Messiah, Keli Schurman-Darby, Lynn Shelton, Peter Anthony Jacobs, Tony Doupe, Xola Malik, Grace Arends"
597,Joyful Noise,118.0,"Comedy,Drama,Music","Jan 13, 2012",27500000,30932113,31157914,3657914,PG-13,Todd Graff,"Queen Latifah, Dolly Parton, Keke Palmer, Dexter Darden, Courtney B. Vance, Kirk Franklin, Angela Grovey, Andy Karl, Dequina Moore, Kris Kristofferson, Jesse L. Martin, Paul Woolfolk, Francis Jue, Roy Huang, Judd Lormand, Karen Peck and New River, Ivan Kelley Jr., David Dwyer, Stevie Ray Dallimore, Kevin Bulla, Ziah Colón, Hajji Golightly, Rana Kirkland, Bruce Williamson, Maurice Johnson"
598,The Sweeney,112.0,"Action,Crime,Drama","Mar 1, 2013",4500000,26345,8000366,3500366,R,Nick Love,"Ray Winstone, Plan B, Hayley Atwell, Steven Mackintosh, Paul Anderson, Alan Ford, Damian Lewis, Caroline Chikezie, Allen Leech, Ronnie Fox, Michael Wildman, Steven Waddington, Kevin Michael, Kara Tointon, Tayo Walker-Allen, Alan Corduner, Nick Nevern, Ed Skrein, Dean Harrison, George Anton, Joan Blackham, Max Bennett, John Warnaby, Lee Whitlock, Zora Suleman, Matthew Hilliker, Matthew Thirlwall, Aleksandar Mikic, Mark Killeen, Josh Myers (II), Joshua Myers, Florence Brudenell-Bruce, Sonny Muslim, Alex Austin, Ruby Wild, Jack Cooper, Marina Niel, Tony Lucken, Julia Deakin, Lorne Balfe"
599,Like Crazy,116.0,"Comedy,Drama","Oct 28, 2011",250000,3395391,3728400,3478400,PG-13,Drake Doremus,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley, Alex Kingston, Oliver Muirhead, Finola Hughes, Chris Messina, Ben York Jones, Jamie Thomas King, Amanda Carlin, Barry Sabath, Keeley Hazell, Kayla Barr, James Messer, Natalie Blair, Robert Pike Daniel, Jimmy Tamborello, Meredith Landman, David Foster, David Forster, Iris Taylor Cameron, Michael Lovett, Manal El Masri, Stephen Young, Callie Beckmann, Michael Hyatt, Julian Stone, Eric Satterberg, John Weselcouch, Michael Reilly, David Cuddy, Katie Wallack, Julia Montague, Jason King, Jo Victoria Russell, Vickie Moss, Dermot Canavan"
600,A Monster Calls,108.0,"Animation,Drama,Fantasy","Jan 6, 2017",43000000,3740823,46414530,3414530,PG-13,J.A. Bayona,"Sigourney Weaver, Felicity Jones, Lewis MacDougall, Toby Kebbell, Liam Neeson, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Jennifer Lim, Max Gabbay, Morgan Symes, Max Golds, Frida Palsson, Wanda Opalinska, Patrick Taggart, Lily Rose Aslandogdu, Geraldine Chaplin"
601,The 33,127.0,"Biography,Drama,History","Nov 13, 2015",25000000,12227722,28400715,3400715,PG-13,"Patricia Riggen, Patricia Richardson","Antonio Banderas, Rodrigo Santoro, James Brolin, Juliette Binoche, Cote de Pablo, Juan Pablo Raba, Kate del Castillo, Adriana Barraza, Lou Diamond Phillips, Gabriel Byrne, Naomi Scott, Bob Gunton, Paulina García, Don Francisco, Mario Casas, Jacob Vargas, Oscar Nunez, Tenoch Huerta Mejía, Marco Treviño, Elizabeth DeRazzo, Gustavo Angarita, Alejandro Goic, Raoul Pinno, Mario Zaragoza, Cristián Campos, Jorge Diaz, Juan Pablo Auger, Leonardo Farkas, Fran Concha, Diego Noguera, Sebastian Apiolaza, Jorge Godoy, Marcelo Gutierrez, Carlos Talamilla, Trinidad González, Fernanda Ramirez, Orlando Alfaro, Felipe Álvarez, Ignacio DeVries, Luis Chaparro, Henri Bravo, Jaime Correa, Juan Carlos Solarte, William Winston, Santiago Carreno, Miguel Sierra, Nicolas Troya, Fernando Monge, Fredy Yate, Pedro Calvo, Henry Ortiz, Erik Rodriguez, Edwar Silva, Fernando Esterilla, Karolina Gonzalez, Ángela García, Daian Parra, Sojana Ortiz, Lorena García, Rosa Garavito DeVargas, Montserrat Alvarez, Alexis Catepanopolus, Tim Willcox, Anderson Cooper, Michel Floquet, Salma AlJamal, Mario Kreutzberger, Habib Ghribi"
602,Lost Souls,84.0,"Action,Drama","Oct 13, 2000",28000000,16779636,31320293,3320293,R,Janusz Kaminski,"Winona Ryder, Ben Chaplin, Sarah Wynter, John Hurt, Philip Baker Hall, Elias Koteas, John Beasley, Victor Slezak, John Diehl, Brad Greenquist, W. Earl Brown, Brian Reddy, James Lancaster, Paul Kleiman, Ashley Edner, Alfre Woodard"
603,Oldboy,104.0,"Action,Drama,Mystery","Mar 25, 2005",3000000,707391,6239723,3239723,R,Park Chan-wook,"Yoo Ji-tae, Choi Min-sik, Gang Hye-jeong, Gang Hye-jung, Chi Dae-han, Oh Dal-su, Kim Byoung-ok, Lee Seung-shin, Yoon Jin-seo, Lee Dae-yun, Oh Gwang-rok, Oh Tae-gyung, Ahn Yeon-suk, Oo Il-han, Kim Su-hyeon, Lee Seung-jin, Yun Su-kyeong, Myeong-shin Park, Yi Yong"
604,Oldboy,104.0,"Action,Drama,Mystery","Mar 25, 2005",3000000,707391,6239723,3239723,R,Spike Lee,"Josh Brolin, Elizabeth Olsen, Sharlto Copley, James Ransone, Samuel L. Jackson, Michael Imperioli, Pom Klementieff, Max Casella, Linda Emond, Elvis Nolasco, Rami Malek, Lance Reddick, Hannah Ware, Richard Portnow, Hannah Simone, Ciera Payton, Cinqué Lee, Steven Hauck, Caitlin Dulany, Ilfenesh Hadera, Phyllis Montana-Leblanc, Michael J. Burg, Erik Gersovitz, Gralen Bryant Banks, Dustan Costine, Lennie Hsiao, Joe Chrest, Linda Jewell, Kerry Cahill, Douglas M. Griffin, Brett Lapeyrouse, Victoria Geil, Violet Hill, Grey Damon, Jung Tan, Jordan Salloum, Sharon Gee, Elvy Yost, Carol Sutton, Taryn Terrell, Marco Umana, Giovanni Anthony Silva, Steve Kim, Brian Oerly, Josh Diogo, Jeff Ward, Billy Tilk, Ronn Surels, Walter Garcia, Joe Nin Williams, Eric Salas, Shannon Rockweiler, Altonio Jackson, Louis Tucci, William J. Vines, David Dahlgren, Jodie Moore, Shelton Shakespear Alexander, Mary Glackmeyer, Brianna Nowlin, Alexa Kobylarz, Iman Marshall, Renata Granger, Leslie Saubat, Donna Crump, Catherine Caldwell, Wilneisha Lucien, Sydni Russell, Nicole Norman, Niki Kleinberger, Peryn St. Raymond, Al Palagonia, Alvin Chon, William D. Green, Anthony Tien Quang"
605,Before Sunrise,70.0,Drama,"Jan 27, 1995",2500000,5274005,5690220,3190220,R,Richard Linklater,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz, Erni Mangold, Dominik Castell, Haymon Maria Buttinger, Vernon Dobtcheff, Louise Lemoine Torres, Harold Waiglein, Bilge Jeschim, Rodolphe Pauly, Kurti, Marianne Plasteig, Diabolo, Hans Weingartner, Albert Delpy, Liese Lyon, Peter Ily Huemer, Otto Reiter, Hubert Fabian Kulterer, Branko Andric, Constanze Schweiger, John Sloss, Alexandra Seibel, Georg Schollhammer, Christian Ankowitsch, Wilbirg Reiter, Barbara Klebel, Wolfgang Staribacher, Wolfgang Gluxam"
606,Your Sister's Sister,90.0,"Comedy,Drama","Jun 15, 2012",120000,1597486,3090593,2970593,R,Lynn Shelton,"Emily Blunt, Rosemarie DeWitt, Mark Duplass, Mike Birbiglia, Mike Harring, James Dodson, Pete Erickson, Evan Mosher, Jennifer Maas, Jeanette Maus, Dori Hana-Scherer, Dori Hana Scherer, Steve Snoey, Dusty Warren, Seth Warren, Mel Eslyn, Katie Jarvis, Jeremy Mackie, Nathan M. Miller, Nathan Miller, Norm Tumolva, Kate Bayley, Jason Braggs, John Lavin, Lee Luna, Petra Kjorsvik, Kimberly Chin, Kohen Chin, Beckett Chin"
607,Swiss Army Man,97.0,"Adventure,Comedy,Drama","Jun 24, 2016",3000000,4210454,5837111,2837111,R,"Daniel Scheinert, Daniel Kwan","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Richard Gross, Timothy Eulich, Marika Casteel, Shane Carruth, Andy Hull, Antonia Ribero, Aaron Marshall"
608,Prom,104.0,"Comedy,Drama,Family","Apr 29, 2011",8000000,10130219,10763183,2763183,PG,Joe Nussbaum,"Aimee Teegarden, Thomas McDonell, Danielle Campbell, Jonathan Keltz, De'Vaughn Nixon, Nicholas Braun, Jared Kusnitz, Raini Rodriguez, Cameron Monaghan, Joe Adler, De Vaughn Nixon, Dean Norris, Siu Yin Chang, Nolan Sotillo, Kylie Bunbury, Janelle Ortiz, Christine Elise, Robbie Tucker, Faith Ford, Amy Pietz, Jere Burns, Aimee-Lynn Chadwick, Allie Trimm, Madison Riley, Rocco Nugent, Ivy Malone, Blair Fowler, Carlease Burke, Chloe Little, Kristopher Higgins, Tahlena Chikami, Laura Miranda, Trevor Peterson, Riley Voelkel, Gabriela Banus, Karyn Nesbit, Britney Bailey, Sierra Autumn Kane, Jennifer Shelton, Emil Beheshti, David Dustin Kenyon, Marcuis Harris, Sharon Omi, Kofi Siriboe"
609,Happiness,80.0,"Documentary,Drama,Family","Oct 16, 1998",3000000,2746453,5746453,2746453,NR,Todd Solondz,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker, Lara Flynn Boyle, Ben Gazzara, Jared Harris, Marla Maples, Cynthia Stevenson, Elizabeth Ashley, Louise Lasser, Camryn Manheim, Rufus Read, Anne Bobby, Dan Moran, Evan Silverberg, Molly Shannon, Justin Elvin, Lila Glantzman-Leib, Gerry Becker, Arthur J. Nascarella, Ann Harada, Douglas McGrath, Eric Marcus, Eytan Mirsky, Lisa Louise Langford, Socorro Santiago, Allison Furman, Wai Ching Ho, Bina Sharif, Tsepo Mokone, Hope Pomerance, Matt Malloy, Dan Tedlie, Marina Gaizidorskaia, Johann Carlo, Joe Lisi, Jose Rabelo, Diane Tylor, Olga Stepanova"
610,Submarine,97.0,"Comedy,Drama,Romance","Jun 3, 2011",1900000,467602,4581937,2681937,R,Richard Ayoade,"Craig Roberts, Noah Taylor, Sally Hawkins, Paddy Considine, Yasmin Paige, Nick Fenton, Darren Evans, Steffan Rhodri, Osian Cai Dulais, Lily McCann, Otis Lloyd, Elinor Crawley, Gemma Chan, Melanie Walters, Sion Tudor Owen, Adrienne O'Sullivan, Jonny Wier, Lydia Fox, Lynne Hunter, Claire Cage, Edwin Ashcroft, Andrew Phillips, James Alexander Hill, Rikki Hall, Tom Ryan, James Jones, Sophy Halligan, Sophy Brady-Halligan, Tanya Brady, Tanya Brady-Halligan, Sarah Pasquali"
611,A Ghost Story,92.0,"Drama,Fantasy,Romance","Jul 7, 2017",100000,1594798,2769782,2669782,R,David Lowery,"Casey Affleck, Rooney Mara, Will Oldham, Kenneisha Thompson, Rob Zabrecky, Sonia Acevedo, McColm Sephas, Jr., Grover Coulson, Liz Cardenas, Barlow Jacobs, Richard Krause, Dagger Salazar, Carlos Bermudez, Yasmina Gutierrez, Kimberly Fiddes, Daniel Escudero, Kesha Sebert, Jared Kopf, Afomia Hailemeskel, Brea Grant, Augustine Frizzell, Jonny Mars, Rachel Ballard, Rachal Ballard, Bryan Pitts, Margot Tomerlin, Sara Tomerlin, Sylvie Tomerlin, Savanna Walsh"
612,Hostage,97.0,"Comedy,Drama,History","Mar 11, 2005",75000000,34636443,77636443,2636443,R,Florent Emilio Siri,"Bruce Willis, Kevin Pollak, Jimmy Bennett, Michelle Horn, Ben Foster, Marshall Allman, Serena Scott Thomas, Rumer Willis, Jonathan Tucker, Robert Knepper, Tina Lifford, Christina Cabot, Ransford Doherty, Marjean Holden, Michael D. Roberts, Kim Coates"
613,Cold Pursuit,119.0,"Action,Crime,Drama","Feb 8, 2019",60000000,32138862,62599159,2599159,R,Hans Petter Moland,"Liam Neeson, Emmy Rossum, Laura Dern, Tom Bateman, Domenick Lombardozzi, Raoul Max Trujillo, Aleks Paunovic, John Doman, Benjamin Hollingsworth, Nathaniel Arcand, Bradley Stryker, Elizabeth Thai, Tom Jackson, Wesley MacInnes, Christopher Logan, William Forsythe, Julia Jones"
614,Bound,,Drama,"Oct 4, 1996",4500000,3802260,7011317,2511317,R,"Lilly Wachowski, Lana Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan, Christopher Meloni, Barry Kivel, Peter Spellos, Richard C. Sarafian, Lilly Wachowski, Lana Wachowski, Mary Mara, Susie Bright, Margaret Smith, Ivan Kane, Gene Borkan"
615,Control,127.0,"Action,Crime,Drama","Oct 10, 2007",6400000,871577,8902141,2502141,R,Anton Corbijn,"Sam Riley, Samantha Morton, Alexandra Maria Lara, Nigel Harris, Joe Anderson (VI), James Anthony Pearson, Harry Treadaway, Craig Parkinson, Toby Kebbell, Andrew Sheridan, Robert Shelly, Richard Bremmer, Tanya Myers, Martha Myers-Lowe, Matthew McNulty, David Whittington, Margaret Jackman, Mary Jo Randle, Ben Naylor, John Cooper Clarke, James Fortune, Angus Addenbrooke, Nicola Harrison, June Alliss, Mark Jardine, Herbert Grönemeyer, Paul Arlington, Tim Plester, Joanna Swain, Joseph M. Marshall, Laura Chambers, Elliot Brown-Walters, Monica Axelsson, Lotti Closs, Eady Williams"
616,Robot & Frank,89.0,"Comedy,Crime,Drama","Aug 17, 2012",2500000,3317468,4934356,2434356,PG-13,Jake Schreier,"Frank Langella, Susan Sarandon, James Marsden, Liv Tyler, Peter Sarsgaard, Jeremy Sisto, Jeremy Strong"
617,The Man Who Knew Infinity,108.0,"Biography,Drama","Apr 29, 2016",10000000,3877922,12382122,2382122,PG-13,Matt Brown,"Dev Patel, Jeremy Irons, Stephen Fry, Toby Jones, Jeremy Northam, Kevin McNally, Devika Bhise, Enzo Cilenti, Anthony Calf, Alexander Cooper, Shazad Latif, Richard Johnson, Padraic Delaney, Roman Green, Nicholas Agnew, Eleanor Inglis, Roger Narayan, Richard Cunningham, Alan Bentley, Elaine Caulfield, Arthur Wilde, Devlin Lloyd, Pat Carney, Dominic Cazenove, David Shaw Parker, Shenagh Govan, James Thomas Scott, James Francis Andrews, Thomas Bewley, Alex Bartram, Imogen Sage, Alexander Forsyth, Pip Barclay, Jon Lawes, Jack Philips, Adam Nicholas Patrick Hodge"
618,The Meddler,103.0,"Comedy,Drama,Romance","Apr 22, 2016",3200000,4267219,5526942,2326942,PG-13,Lorene Scafaria,"Susan Sarandon, Rose Byrne, J.K. Simmons, Jerrod Carmichael, Cecily Strong, Lucy Punch, Michael McKean, Jason Ritter, Sarah Baker, Casey Wilson, Amy Landecker, Billy Magnussen, Megalyn Echikunwoke, Jo Jordan, Lou Volpe, Tony Amendola, Robert Picardo, Irina Maleeva, Shiri Appleby, Harry Hamlin, Laura San Giacomo, Rebecca Drysdale, Randall Park, Bill Fagerbakke, Marques Ray, Roger Aaron Brown, Corey Reynolds, Jae Suh Park"
619,Obvious Child,84.0,"Comedy,Drama,Romance","Jun 6, 2014",1000000,3122616,3324070,2324070,R,Gillian Robespierre,"Jenny Slate, Gaby Hoffmann, David Cross, Jake Lacy, Gabe Liedman, Richard Kind, Polly Draper, Paul Briganti, Cindy Cheung, Stephen Singer, Rene Alexandre, Suzanne Lenz, Crystal Lonneberg, Cyrus McQueen, Ernest Mingione, Amy Novondo, Emily Tremaine, Julie Zimmer"
